,date,height
0,2022-07-27 00:00:00,206.897
1,2022-07-27 00:00:00,206.909
2,2022-07-27 00:00:00,206.909
3,2022-07-27 00:00:00,206.911
4,2022-07-27 00:00:00,206.911
5,2022-07-27 00:00:00,206.911
6,2022-07-27 00:00:00,206.911
7,2022-07-27 00:00:00,206.911
8,2022-07-27 00:00:00,206.911
9,2022-07-27 00:00:00,206.909
10,2022-07-27 00:00:00,206.908
11,2022-07-27 00:00:00,206.908
12,2022-07-27 00:00:00,206.908
13,2022-07-27 00:00:00,206.9
14,2022-07-27 00:00:00,206.9
15,2022-07-27 00:00:00,206.9
16,2022-07-28 00:00:00,206.9
17,2022-07-28 00:00:00,206.9
18,2022-07-28 00:00:00,206.9
19,2022-07-28 00:00:00,206.904
20,2022-07-28 00:00:00,206.907
21,2022-07-28 00:00:00,206.907
22,2022-07-28 00:00:00,206.918
23,2022-07-28 00:00:00,206.918
24,2022-07-28 00:00:00,206.92
25,2022-11-07 00:00:00,206.92
26,2022-11-07 00:00:00,206.923
27,2022-11-07 00:00:00,206.925
28,2022-11-07 00:00:00,206.926
29,2022-11-07 00:00:00,206.926
30,2022-11-07 00:00:00,206.926
31,2022-11-08 00:00:00,206.926
32,2022-11-08 00:00:00,206.926
33,2022-11-08 00:00:00,206.926
34,2022-11-08 00:00:00,206.926
35,2022-11-08 00:00:00,206.925
36,2022-11-08 00:00:00,206.924
37,2022-11-08 00:00:00,206.923
38,2022-11-08 00:00:00,206.923
39,2022-11-08 00:00:00,206.924
40,2022-11-08 00:00:00,206.925
41,2022-11-08 00:00:00,206.925
42,2022-11-08 00:00:00,206.925
43,2022-11-08 00:00:00,206.924
44,2022-11-08 00:00:00,206.912
45,2022-11-08 00:00:00,206.908
46,2022-11-08 00:00:00,206.901
47,2022-11-08 00:00:00,206.901
48,2022-11-08 00:00:00,206.901
49,2022-11-08 00:00:00,206.901
50,2022-07-14 00:00:00,206.901
51,2022-07-14 00:00:00,206.901
52,2022-07-14 00:00:00,206.901
53,2022-07-14 00:00:00,206.901
54,2022-07-15 00:00:00,206.901
55,2022-07-15 00:00:00,206.899
56,2022-07-15 00:00:00,206.897
57,2022-07-15 00:00:00,206.894
58,2022-07-15 00:00:00,206.897
59,2022-07-15 00:00:00,206.899
60,2022-07-15 00:00:00,206.901
61,2022-07-15 00:00:00,206.905
62,2022-07-15 00:00:00,206.905
63,2022-07-15 00:00:00,206.905
64,2022-07-15 00:00:00,206.906
65,2022-07-15 00:00:00,206.911
66,2022-07-15 00:00:00,206.911
67,2022-07-15 00:00:00,206.911
68,2022-07-15 00:00:00,206.906
69,2022-07-15 00:00:00,206.905
70,2022-07-15 00:00:00,206.907
71,2022-07-15 00:00:00,206.911
72,2022-07-15 00:00:00,206.913
73,2022-07-15 00:00:00,206.913
74,2022-07-15 00:00:00,206.912
75,2022-08-09 00:00:00,206.911
76,2022-08-09 00:00:00,206.91
77,2022-08-09 00:00:00,206.91
78,2022-08-10 00:00:00,206.91
79,2022-08-10 00:00:00,206.91
80,2022-08-10 00:00:00,206.91
81,2022-08-10 00:00:00,206.912
82,2022-08-10 00:00:00,206.914
83,2022-08-10 00:00:00,206.916
84,2022-08-10 00:00:00,206.917
85,2022-08-10 00:00:00,206.918
86,2022-08-10 00:00:00,206.917
87,2022-08-10 00:00:00,206.917
88,2022-08-10 00:00:00,206.917
89,2022-08-10 00:00:00,206.917
90,2022-08-10 00:00:00,206.917
91,2022-08-10 00:00:00,206.917
92,2022-08-10 00:00:00,206.914
93,2022-08-10 00:00:00,206.914
94,2022-08-10 00:00:00,206.914
95,2022-08-10 00:00:00,206.912
96,2022-08-10 00:00:00,206.911
97,2022-08-10 00:00:00,206.911
98,2022-08-10 00:00:00,206.908
99,2022-08-10 00:00:00,206.906
100,2022-09-15 00:00:00,206.906
101,2022-09-15 00:00:00,206.906
102,2022-09-15 00:00:00,206.905
103,2022-09-15 00:00:00,206.903
104,2022-09-15 00:00:00,206.902
105,2022-09-15 00:00:00,206.901
106,2022-09-15 00:00:00,206.899
107,2022-09-15 00:00:00,206.897
108,2022-09-16 00:00:00,206.897
109,2022-09-16 00:00:00,206.897
110,2022-09-16 00:00:00,206.897
111,2022-09-16 00:00:00,206.897
112,2022-09-16 00:00:00,206.898
113,2022-09-16 00:00:00,206.898
114,2022-09-16 00:00:00,206.898
115,2022-09-16 00:00:00,206.898
116,2022-09-16 00:00:00,206.898
117,2022-09-16 00:00:00,206.898
118,2022-09-16 00:00:00,206.91
119,2022-09-16 00:00:00,206.915
120,2022-09-16 00:00:00,206.916
121,2022-09-16 00:00:00,206.919
122,2022-09-16 00:00:00,206.921
123,2022-09-16 00:00:00,206.923
124,2022-09-16 00:00:00,206.923
125,2022-11-18 00:00:00,206.923
126,2022-11-18 00:00:00,206.924
127,2022-11-18 00:00:00,206.926
128,2022-11-18 00:00:00,206.927
129,2022-11-18 00:00:00,206.927
130,2022-11-18 00:00:00,206.929
131,2022-11-18 00:00:00,206.927
132,2022-11-18 00:00:00,206.93
133,2022-11-18 00:00:00,206.93
134,2022-11-18 00:00:00,206.93
135,2022-11-18 00:00:00,206.93
136,2022-11-18 00:00:00,206.932
137,2022-11-18 00:00:00,206.932
138,2022-11-18 00:00:00,206.929
139,2022-11-18 00:00:00,206.932
140,2022-11-18 00:00:00,206.933
141,2022-11-18 00:00:00,206.933
142,2022-11-18 00:00:00,206.933
143,2022-11-18 00:00:00,206.933
144,2022-11-18 00:00:00,206.933
145,2022-11-19 00:00:00,206.931
146,2022-11-19 00:00:00,206.931
147,2022-11-19 00:00:00,206.931
148,2022-11-19 00:00:00,206.932
149,2022-11-19 00:00:00,206.932
150,2022-12-24 00:00:00,206.932
151,2022-12-24 00:00:00,206.932
152,2022-12-24 00:00:00,206.932
153,2022-12-24 00:00:00,206.932
154,2022-12-24 00:00:00,206.932
155,2022-12-24 00:00:00,206.931
156,2022-12-24 00:00:00,206.931
157,2022-12-24 00:00:00,206.931
158,2022-12-24 00:00:00,206.931
159,2022-12-24 00:00:00,206.931
160,2022-12-24 00:00:00,206.932
161,2022-12-24 00:00:00,206.932
162,2022-12-24 00:00:00,206.932
163,2022-12-24 00:00:00,206.931
164,2022-12-24 00:00:00,206.931
165,2022-12-24 00:00:00,206.931
166,2022-12-24 00:00:00,206.93
167,2022-12-24 00:00:00,206.929
168,2022-12-24 00:00:00,206.929
169,2022-12-24 00:00:00,206.928
170,2022-12-25 00:00:00,206.927
171,2022-12-25 00:00:00,206.927
172,2022-12-25 00:00:00,206.925
173,2022-12-25 00:00:00,206.925
174,2022-12-25 00:00:00,206.925
175,2022-10-26 00:00:00,206.923
176,2022-10-26 00:00:00,206.916
177,2022-10-26 00:00:00,206.914
178,2022-10-26 00:00:00,206.904
179,2022-10-26 00:00:00,206.904
180,2022-10-26 00:00:00,206.904
181,2022-10-26 00:00:00,206.904
182,2022-10-26 00:00:00,206.904
183,2022-10-26 00:00:00,206.904
184,2022-10-26 00:00:00,206.904
185,2022-10-26 00:00:00,206.904
186,2022-10-26 00:00:00,206.904
187,2022-10-27 00:00:00,206.908
188,2022-10-27 00:00:00,206.912
189,2022-10-27 00:00:00,206.913
190,2022-10-27 00:00:00,206.914
191,2022-10-27 00:00:00,206.914
192,2022-10-27 00:00:00,206.917
193,2022-10-27 00:00:00,206.919
194,2022-10-30 00:00:00,206.92
195,2022-10-30 00:00:00,206.92
196,2022-10-30 00:00:00,206.919
197,2022-10-30 00:00:00,206.917
198,2022-10-30 00:00:00,206.917
199,2022-10-30 00:00:00,206.917
200,2022-10-30 00:00:00,206.919
201,2022-10-30 00:00:00,206.922
202,2022-10-30 00:00:00,206.923
203,2022-10-30 00:00:00,206.923
204,2022-10-30 00:00:00,206.923
205,2022-10-30 00:00:00,206.922
206,2022-10-30 00:00:00,206.92
207,2022-10-30 00:00:00,206.922
208,2022-10-31 00:00:00,206.92
209,2022-10-31 00:00:00,206.92
210,2022-10-31 00:00:00,206.921
211,2022-10-31 00:00:00,206.922
212,2022-10-31 00:00:00,206.923
213,2022-10-31 00:00:00,206.923
214,2022-10-31 00:00:00,206.924
215,2022-10-31 00:00:00,206.925
216,2022-10-31 00:00:00,206.925
217,2022-10-31 00:00:00,206.924
218,2022-10-31 00:00:00,206.923
219,2022-11-24 00:00:00,206.922
