date,height
26-10-2022,0.9159999999999968
26-10-2022,0.9139999999999873
26-10-2022,0.9039999999999964
26-10-2022,0.8969999999999914
26-10-2022,0.9019999999999868
26-10-2022,0.9039999999999964
26-10-2022,0.8990000000000009
26-10-2022,0.8979999999999961
26-10-2022,0.9019999999999868
26-10-2022,0.9000000000000057
26-10-2022,0.9019999999999868
27-10-2022,0.9120000000000061
27-10-2022,0.921999999999997
27-10-2022,0.9199999999999875
27-10-2022,0.9139999999999873
27-10-2022,0.9139999999999873
27-10-2022,0.9130000000000109
27-10-2022,0.907999999999987
30-10-2022,0.9190000000000111
30-10-2022,0.9350000000000023
30-10-2022,0.9490000000000123
30-10-2022,0.9370000000000118
30-10-2022,0.9230000000000018
30-10-2022,0.9170000000000016
30-10-2022,0.9250000000000114
30-10-2022,0.9240000000000066
30-10-2022,0.9099999999999966
30-10-2022,0.9029999999999916
30-10-2022,0.914999999999992
30-10-2022,0.9120000000000061
30-10-2022,0.9130000000000109
30-10-2022,0.921999999999997
31-10-2022,0.9279999999999973
31-10-2022,0.9279999999999973
31-10-2022,0.931999999999988
31-10-2022,0.9250000000000114
31-10-2022,0.9199999999999875
31-10-2022,0.9130000000000109
31-10-2022,0.9250000000000114
31-10-2022,0.9159999999999968
31-10-2022,0.9209999999999923
31-10-2022,0.9240000000000066
31-10-2022,0.9650000000000034
24-11-2022,0.9230000000000018
24-11-2022,0.9180000000000064
24-11-2022,0.9279999999999973
24-11-2022,0.936000000000007
24-11-2022,0.9259999999999877
24-11-2022,0.921999999999997
24-11-2022,0.9190000000000111
24-11-2022,0.9190000000000111
24-11-2022,0.9259999999999877
24-11-2022,0.9279999999999973
24-11-2022,0.9329999999999927
24-11-2022,0.931999999999988
24-11-2022,0.9370000000000118
24-11-2022,0.9370000000000118
25-11-2022,0.931999999999988
25-11-2022,0.9399999999999977
25-11-2022,0.9350000000000023
25-11-2022,0.9310000000000116
25-11-2022,0.9279999999999973
25-11-2022,0.9350000000000023
25-11-2022,0.9240000000000066
25-11-2022,0.9269999999999925
25-11-2022,0.931999999999988
25-11-2022,0.9120000000000061
25-11-2022,0.914999999999992
19-08-2022,0.907999999999987
19-08-2022,0.8700000000000045
19-08-2022,0.8779999999999859
19-08-2022,0.8979999999999961
19-08-2022,0.9010000000000105
19-08-2022,0.8990000000000009
19-08-2022,0.9120000000000061
19-08-2022,0.9099999999999966
19-08-2022,0.8859999999999957
19-08-2022,0.8549999999999898
19-08-2022,0.8940000000000055
19-08-2022,0.9329999999999927
19-08-2022,0.9050000000000011
20-08-2022,0.9050000000000011
20-08-2022,0.9230000000000018
20-08-2022,0.9350000000000023
20-08-2022,0.9000000000000057
20-08-2022,0.9060000000000059
20-08-2022,0.9120000000000061
20-08-2022,0.9019999999999868
20-08-2022,0.9050000000000011
20-08-2022,0.9070000000000107
20-08-2022,0.9159999999999968
20-08-2022,0.9180000000000064
20-08-2022,0.9110000000000014
10-06-2022,0.9000000000000057
10-06-2022,0.8950000000000102
10-06-2022,0.8760000000000048
10-06-2022,0.9139999999999873
10-06-2022,0.8979999999999961
10-06-2022,0.8969999999999914
10-06-2022,0.8990000000000009
15-08-2022,0.914999999999992
15-08-2022,0.8990000000000009
15-08-2022,0.9050000000000011
15-08-2022,0.9120000000000061
15-08-2022,0.9180000000000064
15-08-2022,0.9060000000000059
15-08-2022,0.914999999999992
15-08-2022,0.8959999999999866
15-08-2022,0.8859999999999957
15-08-2022,0.9019999999999868
15-08-2022,0.929000000000002
15-08-2022,0.9350000000000023
15-08-2022,0.8930000000000007
15-08-2022,0.9050000000000011
15-08-2022,0.9029999999999916
15-08-2022,0.9050000000000011
15-08-2022,0.8979999999999961
16-08-2022,0.875
16-08-2022,0.9509999999999934
16-08-2022,0.943000000000012
16-08-2022,0.9259999999999877
16-08-2022,0.921999999999997
16-08-2022,0.907999999999987
16-08-2022,0.907999999999987
16-08-2022,0.914999999999992
05-10-2022,0.9170000000000016
05-10-2022,0.9240000000000066
05-10-2022,0.9269999999999925
05-10-2022,0.921999999999997
05-10-2022,0.9170000000000016
05-10-2022,0.9159999999999968
05-10-2022,0.9259999999999877
05-10-2022,0.9240000000000066
05-10-2022,0.9190000000000111
05-10-2022,0.914999999999992
05-10-2022,0.9279999999999973
05-10-2022,0.9230000000000018
05-10-2022,0.9110000000000014
05-10-2022,0.8969999999999914
05-10-2022,0.9070000000000107
05-10-2022,0.8930000000000007
05-10-2022,0.8959999999999866
05-10-2022,0.9060000000000059
05-10-2022,0.9050000000000011
05-10-2022,0.9070000000000107
06-10-2022,0.8979999999999961
06-10-2022,0.9099999999999966
06-10-2022,0.9180000000000064
06-10-2022,0.9199999999999875
10-04-2022,0.9000000000000057
10-04-2022,0.882000000000005
10-04-2022,0.8810000000000002
10-04-2022,0.8799999999999955
10-04-2022,0.8930000000000007
10-04-2022,0.9019999999999868
10-04-2022,0.8899999999999864
10-04-2022,0.8830000000000098
10-04-2022,0.882000000000005
11-04-2022,0.8839999999999861
11-04-2022,0.882000000000005
11-04-2022,0.8899999999999864
11-04-2022,0.8880000000000052
11-04-2022,0.8839999999999861
11-04-2022,0.8810000000000002
11-04-2022,0.8959999999999866
11-04-2022,0.8870000000000005
11-04-2022,0.8950000000000102
11-04-2022,0.8940000000000055
11-04-2022,0.8830000000000098
11-04-2022,0.8930000000000007
11-04-2022,0.8880000000000052
11-04-2022,0.8849999999999909
11-04-2022,0.8959999999999866
11-04-2022,0.8870000000000005
13-10-2022,0.929000000000002
13-10-2022,0.9199999999999875
13-10-2022,0.938999999999993
13-10-2022,0.9240000000000066
13-10-2022,0.9259999999999877
13-10-2022,0.9279999999999973
13-10-2022,0.9139999999999873
13-10-2022,0.9230000000000018
13-10-2022,0.9209999999999923
13-10-2022,0.9180000000000064
13-10-2022,0.9230000000000018
13-10-2022,0.9259999999999877
13-10-2022,0.9230000000000018
14-10-2022,0.9259999999999877
14-10-2022,0.9300000000000068
14-10-2022,0.9250000000000114
14-10-2022,0.9240000000000066
14-10-2022,0.9209999999999923
14-10-2022,0.929000000000002
14-10-2022,0.9329999999999927
14-10-2022,0.9209999999999923
14-10-2022,0.921999999999997
14-10-2022,0.9279999999999973
14-10-2022,0.9230000000000018
14-10-2022,0.914999999999992
15-04-2022,0.9060000000000059
15-04-2022,0.88900000000001
15-04-2022,0.8909999999999911
15-04-2022,0.8959999999999866
15-04-2022,0.9019999999999868
15-04-2022,0.882000000000005
15-04-2022,0.8849999999999909
15-04-2022,0.8859999999999957
15-04-2022,0.8799999999999955
15-04-2022,0.8789999999999907
16-04-2022,0.8870000000000005
16-04-2022,0.8880000000000052
16-04-2022,0.88900000000001
16-04-2022,0.8489999999999895
16-04-2022,0.8880000000000052
16-04-2022,0.8830000000000098
16-04-2022,0.88900000000001
16-04-2022,0.9019999999999868
16-04-2022,0.9050000000000011
16-04-2022,0.9019999999999868
16-04-2022,0.8969999999999914
16-04-2022,0.9010000000000105
16-04-2022,0.8969999999999914
16-04-2022,0.8950000000000102
16-04-2022,0.882000000000005
25-05-2022,0.8930000000000007
25-05-2022,0.9019999999999868
25-05-2022,0.9039999999999964
25-05-2022,0.882000000000005
25-05-2022,0.8990000000000009
25-05-2022,0.9000000000000057
25-05-2022,0.8990000000000009
26-05-2022,0.8689999999999998
26-05-2022,0.9019999999999868
26-05-2022,0.8799999999999955
26-05-2022,0.9089999999999918
26-05-2022,0.9029999999999916
26-05-2022,0.8930000000000007
26-05-2022,0.8959999999999866
26-05-2022,0.8979999999999961
26-05-2022,0.8849999999999909
26-05-2022,0.8950000000000102
26-05-2022,0.8919999999999959
26-05-2022,0.9000000000000057
26-05-2022,0.9070000000000107
26-05-2022,0.907999999999987
26-05-2022,0.9180000000000064
26-05-2022,0.914999999999992
26-05-2022,0.9159999999999968
26-05-2022,0.9180000000000064
03-08-2022,0.907999999999987
03-08-2022,0.9089999999999918
03-08-2022,0.9139999999999873
03-08-2022,0.907999999999987
03-08-2022,0.9000000000000057
03-08-2022,0.921999999999997
03-08-2022,0.931999999999988
03-08-2022,0.9180000000000064
03-08-2022,0.9240000000000066
04-08-2022,0.914999999999992
04-08-2022,0.8940000000000055
04-08-2022,0.8830000000000098
04-08-2022,0.8950000000000102
04-08-2022,0.8909999999999911
04-08-2022,0.907999999999987
04-08-2022,0.9039999999999964
04-08-2022,0.9279999999999973
04-08-2022,0.9519999999999982
04-08-2022,0.9490000000000123
04-08-2022,0.945999999999998
04-08-2022,0.9170000000000016
04-08-2022,0.9010000000000105
04-08-2022,0.9159999999999968
04-08-2022,0.9029999999999916
04-08-2022,0.875
26-04-2022,0.8760000000000048
26-04-2022,0.8849999999999909
26-04-2022,0.8870000000000005
26-04-2022,0.8729999999999905
26-04-2022,0.8810000000000002
26-04-2022,0.8849999999999909
26-04-2022,0.8839999999999861
26-04-2022,0.8739999999999952
26-04-2022,0.8760000000000048
26-04-2022,0.8799999999999955
26-04-2022,0.8799999999999955
27-04-2022,0.875
27-04-2022,0.8839999999999861
27-04-2022,0.882000000000005
27-04-2022,0.8810000000000002
27-04-2022,0.8870000000000005
27-04-2022,0.8909999999999911
27-04-2022,0.8919999999999959
27-04-2022,0.8859999999999957
27-04-2022,0.8789999999999907
27-04-2022,0.8899999999999864
27-04-2022,0.9159999999999968
27-04-2022,0.9199999999999875
27-04-2022,0.9110000000000014
27-04-2022,0.914999999999992
09-04-2022,0.8969999999999914
09-04-2022,0.8870000000000005
09-04-2022,0.9010000000000105
09-04-2022,0.9019999999999868
09-04-2022,0.8950000000000102
09-04-2022,0.9010000000000105
09-04-2022,0.8959999999999866
09-04-2022,0.8839999999999861
09-04-2022,0.8720000000000141
09-04-2022,0.8710000000000093
10-04-2022,0.8789999999999907
10-04-2022,0.8830000000000098
10-04-2022,0.8760000000000048
10-04-2022,0.8799999999999955
10-04-2022,0.8810000000000002
10-04-2022,0.8799999999999955
10-04-2022,0.8770000000000095
10-04-2022,0.9039999999999964
10-04-2022,0.9000000000000057
10-04-2022,0.8810000000000002
10-04-2022,0.8640000000000043
10-04-2022,0.8899999999999864
10-04-2022,0.9089999999999918
10-04-2022,0.9060000000000059
10-04-2022,0.9089999999999918
11-07-2022,0.9050000000000011
11-07-2022,0.8880000000000052
11-07-2022,0.8770000000000095
11-07-2022,0.8830000000000098
11-07-2022,0.8839999999999861
11-07-2022,0.8640000000000043
11-07-2022,0.8619999999999948
12-07-2022,0.9060000000000059
12-07-2022,0.9029999999999916
12-07-2022,0.9060000000000059
12-07-2022,0.9039999999999964
12-07-2022,0.9050000000000011
12-07-2022,0.8990000000000009
12-07-2022,0.9130000000000109
12-07-2022,0.9019999999999868
12-07-2022,0.8990000000000009
12-07-2022,0.9399999999999977
12-07-2022,0.943000000000012
12-07-2022,0.9010000000000105
12-07-2022,0.9060000000000059
12-07-2022,0.8870000000000005
12-07-2022,0.8990000000000009
12-07-2022,0.8990000000000009
12-07-2022,0.9120000000000061
12-07-2022,0.9259999999999877
02-07-2022,0.8660000000000139
02-07-2022,0.8839999999999861
02-07-2022,0.8959999999999866
02-07-2022,0.9209999999999923
02-07-2022,0.9279999999999973
02-07-2022,0.9449999999999932
02-07-2022,0.9759999999999991
02-07-2022,0.9509999999999934
02-07-2022,0.9439999999999884
02-07-2022,0.9159999999999968
02-07-2022,0.9120000000000061
02-07-2022,0.9120000000000061
02-07-2022,0.9089999999999918
02-07-2022,0.9070000000000107
02-07-2022,0.9209999999999923
02-07-2022,0.9039999999999964
02-07-2022,0.9050000000000011
02-07-2022,0.8830000000000098
02-07-2022,0.8839999999999861
02-07-2022,0.8830000000000098
03-07-2022,0.8940000000000055
03-07-2022,0.907999999999987
03-07-2022,0.8969999999999914
03-07-2022,0.9019999999999868
03-07-2022,0.9170000000000016
26-07-2022,0.9120000000000061
26-07-2022,0.9370000000000118
26-07-2022,0.929000000000002
26-07-2022,0.9480000000000075
26-07-2022,0.9519999999999982
26-07-2022,0.914999999999992
26-07-2022,0.8789999999999907
26-07-2022,0.8870000000000005
26-07-2022,0.9050000000000011
26-07-2022,0.8810000000000002
26-07-2022,0.8739999999999952
26-07-2022,0.8950000000000102
26-07-2022,0.8779999999999859
26-07-2022,0.8540000000000134
26-07-2022,0.8660000000000139
26-07-2022,0.8449999999999989
26-07-2022,0.8849999999999909
27-07-2022,0.8779999999999859
27-07-2022,0.8720000000000141
27-07-2022,0.8789999999999907
27-07-2022,0.8870000000000005
27-07-2022,0.8899999999999864
27-07-2022,0.8959999999999866
27-07-2022,0.907999999999987
27-07-2022,0.8990000000000009
06-11-2022,0.929000000000002
06-11-2022,0.929000000000002
06-11-2022,0.9269999999999925
06-11-2022,0.9269999999999925
06-11-2022,0.9250000000000114
06-11-2022,0.9180000000000064
06-11-2022,0.9190000000000111
07-11-2022,0.9250000000000114
07-11-2022,0.931999999999988
07-11-2022,0.9269999999999925
07-11-2022,0.9300000000000068
07-11-2022,0.9259999999999877
07-11-2022,0.9269999999999925
07-11-2022,0.921999999999997
07-11-2022,0.9259999999999877
07-11-2022,0.9279999999999973
07-11-2022,0.953000000000003
07-11-2022,0.938999999999993
07-11-2022,0.9420000000000073
07-11-2022,0.943000000000012
07-11-2022,0.943000000000012
07-11-2022,0.938999999999993
07-11-2022,0.9410000000000025
07-11-2022,0.9339999999999975
07-06-2022,0.914999999999992
07-06-2022,0.9060000000000059
08-06-2022,0.9010000000000105
08-06-2022,0.8990000000000009
08-06-2022,0.8940000000000055
08-06-2022,0.9110000000000014
08-06-2022,0.8919999999999959
08-06-2022,0.8979999999999961
08-06-2022,0.9180000000000064
08-06-2022,0.8990000000000009
08-06-2022,0.9099999999999966
08-06-2022,0.9089999999999918
08-06-2022,0.8990000000000009
08-06-2022,0.8849999999999909
08-06-2022,0.8859999999999957
08-06-2022,0.8729999999999905
08-06-2022,0.9060000000000059
08-06-2022,0.9000000000000057
08-06-2022,0.8940000000000055
08-06-2022,0.9029999999999916
08-06-2022,0.9039999999999964
08-06-2022,0.8990000000000009
08-06-2022,0.8700000000000045
08-06-2022,0.8789999999999907
08-06-2022,0.88900000000001
26-11-2022,0.938999999999993
26-11-2022,0.9300000000000068
26-11-2022,0.9420000000000073
26-11-2022,0.9310000000000116
26-11-2022,0.9250000000000114
26-11-2022,0.9269999999999925
26-11-2022,0.9300000000000068
26-11-2022,0.9370000000000118
26-11-2022,0.9329999999999927
26-11-2022,0.9310000000000116
26-11-2022,0.9339999999999975
26-11-2022,0.931999999999988
27-11-2022,0.9259999999999877
27-11-2022,0.9300000000000068
27-11-2022,0.936000000000007
27-11-2022,0.936000000000007
27-11-2022,0.931999999999988
27-11-2022,0.9240000000000066
27-11-2022,0.929000000000002
27-11-2022,0.9339999999999975
27-11-2022,0.9240000000000066
27-11-2022,0.914999999999992
27-11-2022,0.929000000000002
27-11-2022,0.9509999999999934
27-11-2022,0.943000000000012
05-12-2022,0.9399999999999977
05-12-2022,0.931999999999988
05-12-2022,0.9399999999999977
06-12-2022,0.9300000000000068
06-12-2022,0.9250000000000114
06-12-2022,0.9209999999999923
06-12-2022,0.9250000000000114
06-12-2022,0.9279999999999973
06-12-2022,0.921999999999997
06-12-2022,0.9370000000000118
06-12-2022,0.9490000000000123
06-12-2022,0.9300000000000068
06-12-2022,0.9269999999999925
06-12-2022,0.9300000000000068
31-07-2022,0.9350000000000023
31-07-2022,0.931999999999988
31-07-2022,0.9240000000000066
31-07-2022,0.914999999999992
31-07-2022,0.88900000000001
31-07-2022,0.8979999999999961
31-07-2022,0.8859999999999957
31-07-2022,0.8400000000000034
31-07-2022,0.907999999999987
31-07-2022,0.907999999999987
31-07-2022,0.8969999999999914
31-07-2022,0.929000000000002
01-08-2022,0.9159999999999968
01-08-2022,0.8990000000000009
01-08-2022,0.9240000000000066
01-08-2022,0.9350000000000023
01-08-2022,0.9379999999999882
01-08-2022,0.9279999999999973
01-08-2022,0.914999999999992
01-08-2022,0.929000000000002
01-08-2022,0.9170000000000016
01-08-2022,0.921999999999997
01-08-2022,0.929000000000002
01-08-2022,0.9180000000000064
01-08-2022,0.9300000000000068
27-04-2022,0.9199999999999875
27-04-2022,0.9000000000000057
27-04-2022,0.8870000000000005
27-04-2022,0.9110000000000014
27-04-2022,0.9029999999999916
27-04-2022,0.8870000000000005
27-04-2022,0.9039999999999964
27-04-2022,0.9000000000000057
27-04-2022,0.8990000000000009
27-04-2022,0.88900000000001
28-04-2022,0.8919999999999959
28-04-2022,0.8990000000000009
28-04-2022,0.9039999999999964
28-04-2022,0.9039999999999964
28-04-2022,0.9060000000000059
28-04-2022,0.9070000000000107
28-04-2022,0.9110000000000014
28-04-2022,0.9029999999999916
28-04-2022,0.8930000000000007
28-04-2022,0.8969999999999914
28-04-2022,0.9089999999999918
28-04-2022,0.9159999999999968
28-04-2022,0.9019999999999868
28-04-2022,0.9190000000000111
28-04-2022,0.8990000000000009
27-09-2022,0.9310000000000116
27-09-2022,0.938999999999993
27-09-2022,0.929000000000002
27-09-2022,0.9209999999999923
28-09-2022,0.914999999999992
28-09-2022,0.9310000000000116
28-09-2022,0.9199999999999875
28-09-2022,0.9170000000000016
28-09-2022,0.9120000000000061
28-09-2022,0.9170000000000016
28-09-2022,0.914999999999992
28-09-2022,0.929000000000002
28-09-2022,0.8919999999999959
28-09-2022,0.9209999999999923
28-09-2022,0.9010000000000105
28-09-2022,0.9120000000000061
28-09-2022,0.9240000000000066
28-09-2022,0.9449999999999932
28-09-2022,0.9329999999999927
28-09-2022,0.9209999999999923
28-09-2022,0.9199999999999875
28-09-2022,0.9199999999999875
28-09-2022,0.9139999999999873
28-09-2022,0.8990000000000009
28-09-2022,0.9379999999999882
11-09-2022,0.9180000000000064
11-09-2022,0.9240000000000066
11-09-2022,0.9240000000000066
11-09-2022,0.936000000000007
11-09-2022,0.936000000000007
11-09-2022,0.9180000000000064
11-09-2022,0.9099999999999966
11-09-2022,0.9139999999999873
11-09-2022,0.8899999999999864
11-09-2022,0.8739999999999952
11-09-2022,0.8810000000000002
11-09-2022,0.8940000000000055
11-09-2022,0.8950000000000102
11-09-2022,0.9230000000000018
11-09-2022,0.9240000000000066
12-09-2022,0.9259999999999877
12-09-2022,0.914999999999992
12-09-2022,0.9230000000000018
12-09-2022,0.9029999999999916
12-09-2022,0.9130000000000109
12-09-2022,0.9019999999999868
12-09-2022,0.9060000000000059
12-09-2022,0.9139999999999873
12-09-2022,0.9099999999999966
12-09-2022,0.9259999999999877
26-09-2022,0.9230000000000018
26-09-2022,0.9170000000000016
26-09-2022,0.9470000000000027
26-09-2022,0.9130000000000109
26-09-2022,0.9130000000000109
27-09-2022,0.9089999999999918
27-09-2022,0.9029999999999916
27-09-2022,0.9519999999999982
27-09-2022,0.9310000000000116
27-09-2022,0.9399999999999977
27-09-2022,0.9250000000000114
27-09-2022,0.921999999999997
27-09-2022,0.9269999999999925
27-09-2022,0.9099999999999966
27-09-2022,0.9099999999999966
27-09-2022,0.9199999999999875
27-09-2022,0.9180000000000064
27-09-2022,0.9029999999999916
27-09-2022,0.921999999999997
27-09-2022,0.9250000000000114
27-09-2022,0.9139999999999873
27-09-2022,0.9130000000000109
27-09-2022,0.9230000000000018
27-09-2022,0.9269999999999925
27-09-2022,0.929000000000002
29-10-2022,0.9329999999999927
29-10-2022,0.9610000000000127
29-10-2022,0.9089999999999918
29-10-2022,0.9250000000000114
29-10-2022,0.9199999999999875
29-10-2022,0.8919999999999959
29-10-2022,0.907999999999987
29-10-2022,0.9060000000000059
29-10-2022,0.9279999999999973
29-10-2022,0.9130000000000109
29-10-2022,0.9120000000000061
29-10-2022,0.907999999999987
29-10-2022,0.9199999999999875
29-10-2022,0.9240000000000066
29-10-2022,0.9259999999999877
30-10-2022,0.9279999999999973
30-10-2022,0.938999999999993
30-10-2022,0.9269999999999925
30-10-2022,0.9130000000000109
30-10-2022,0.9240000000000066
30-10-2022,0.9310000000000116
30-10-2022,0.9259999999999877
30-10-2022,0.9300000000000068
30-10-2022,0.9199999999999875
30-10-2022,0.938999999999993
19-06-2022,0.9089999999999918
19-06-2022,0.9099999999999966
19-06-2022,0.9240000000000066
19-06-2022,0.8950000000000102
19-06-2022,0.9050000000000011
19-06-2022,0.9110000000000014
19-06-2022,0.9310000000000116
19-06-2022,0.9120000000000061
20-06-2022,0.8940000000000055
20-06-2022,0.9139999999999873
20-06-2022,0.9170000000000016
20-06-2022,0.9060000000000059
20-06-2022,0.9029999999999916
20-06-2022,0.8990000000000009
20-06-2022,0.9139999999999873
20-06-2022,0.929000000000002
20-06-2022,0.9269999999999925
20-06-2022,0.929000000000002
20-06-2022,0.9240000000000066
20-06-2022,0.9230000000000018
20-06-2022,0.938999999999993
20-06-2022,0.9399999999999977
20-06-2022,0.9379999999999882
20-06-2022,0.907999999999987
08-04-2022,0.8770000000000095
08-04-2022,0.8880000000000052
08-04-2022,0.8830000000000098
08-04-2022,0.8870000000000005
08-04-2022,0.8880000000000052
08-04-2022,0.8870000000000005
08-04-2022,0.8870000000000005
08-04-2022,0.8930000000000007
08-04-2022,0.8950000000000102
08-04-2022,0.8849999999999909
08-04-2022,0.88900000000001
09-04-2022,0.882000000000005
09-04-2022,0.8830000000000098
09-04-2022,0.8839999999999861
09-04-2022,0.8859999999999957
09-04-2022,0.8880000000000052
09-04-2022,0.8849999999999909
09-04-2022,0.8909999999999911
09-04-2022,0.8859999999999957
09-04-2022,0.8739999999999952
09-04-2022,0.8799999999999955
09-04-2022,0.882000000000005
09-04-2022,0.8959999999999866
09-04-2022,0.8979999999999961
09-04-2022,0.8990000000000009
24-10-2022,0.8969999999999914
24-10-2022,0.8950000000000102
24-10-2022,0.9089999999999918
24-10-2022,0.9110000000000014
24-10-2022,0.8899999999999864
24-10-2022,0.9070000000000107
24-10-2022,0.9070000000000107
24-10-2022,0.9050000000000011
24-10-2022,0.9070000000000107
24-10-2022,0.9060000000000059
24-10-2022,0.9139999999999873
24-10-2022,0.9099999999999966
24-10-2022,0.9120000000000061
25-10-2022,0.907999999999987
25-10-2022,0.9159999999999968
25-10-2022,0.9120000000000061
25-10-2022,0.9039999999999964
25-10-2022,0.9070000000000107
25-10-2022,0.9099999999999966
25-10-2022,0.9019999999999868
25-10-2022,0.9019999999999868
