date,east,north,height
16-07-2022,-0.7430000000022119,0.10300000011920929,0.5660000000000025
16-07-2022,-0.7470000000030268,0.10599999967962503,0.5520000000000067
16-07-2022,-0.7419999999983702,0.1119999997317791,0.5580000000000069
16-07-2022,-0.7430000000022119,0.12100000027567148,0.5600000000000023
19-06-2022,-0.7510000000038417,0.10599999967962503,0.563999999999993
19-06-2022,-0.7419999999983702,0.10500000044703484,0.5739999999999981
19-06-2022,-0.7540000000008149,0.10199999995529652,0.6020000000000039
19-06-2022,-0.7580000000016298,0.10800000000745058,0.5849999999999937
20-06-2022,-0.7449999999953434,0.10800000000745058,0.5720000000000027
20-06-2022,-0.7540000000008149,0.10900000017136335,0.590999999999994
20-06-2022,-0.75,0.10599999967962503,0.5949999999999989
20-06-2022,-0.75,0.11000000033527613,0.5840000000000032
20-06-2022,-0.7510000000038417,0.10800000000745058,0.5819999999999936
20-06-2022,-0.7459999999991851,0.10800000000745058,0.5829999999999984
20-06-2022,-0.7489999999961583,0.10800000000745058,0.5939999999999941
20-06-2022,-0.7449999999953434,0.09300000034272671,0.6069999999999993
20-06-2022,-0.7480000000068685,0.10199999995529652,0.6069999999999993
20-06-2022,-0.7529999999969732,0.10699999984353781,0.6009999999999991
20-06-2022,-0.75,0.11299999989569187,0.5930000000000035
20-06-2022,-0.75,0.10599999967962503,0.5999999999999943
20-06-2022,-0.7519999999931315,0.10699999984353781,0.6089999999999947
20-06-2022,-0.7430000000022119,0.09999999962747097,0.5939999999999941
20-06-2022,-0.7449999999953434,0.09300000034272671,0.6129999999999995
20-06-2022,-0.75,0.09700000006705523,0.6089999999999947
20-06-2022,-0.75,0.09700000006705523,0.5759999999999934
20-06-2022,-0.7459999999991851,0.09900000039488077,0.5939999999999941
20-06-2022,-0.7470000000030268,0.098000000230968,0.5829999999999984
20-06-2022,-0.7540000000008149,0.10300000011920929,0.5739999999999981
25-12-2022,-0.7510000000038417,0.13200000021606684,0.5990000000000038
25-12-2022,-0.7489999999961583,0.12899999972432852,0.6029999999999944
25-12-2022,-0.7489999999961583,0.13499999977648258,0.5750000000000028
25-12-2022,-0.7430000000022119,0.13200000021606684,0.6099999999999994
25-12-2022,-0.7599999999947613,0.1299999998882413,0.5990000000000038
25-12-2022,-0.7459999999991851,0.11899999994784594,0.5919999999999987
25-12-2022,-0.7569999999977881,0.11899999994784594,0.5990000000000038
25-12-2022,-0.7559999999939464,0.1119999997317791,0.5999999999999943
25-12-2022,-0.7550000000046566,0.1330000003799796,0.6059999999999945
25-12-2022,-0.7529999999969732,0.12700000032782555,0.6059999999999945
25-12-2022,-0.7489999999961583,0.13100000005215406,0.6020000000000039
25-12-2022,-0.7510000000038417,0.12700000032782555,0.6129999999999995
25-12-2022,-0.7510000000038417,0.12899999972432852,0.6129999999999995
25-12-2022,-0.7510000000038417,0.1299999998882413,0.6080000000000041
25-12-2022,-0.7480000000068685,0.12799999956041574,0.6069999999999993
25-12-2022,-0.7529999999969732,0.1330000003799796,0.6069999999999993
25-12-2022,-0.7510000000038417,0.13100000005215406,0.6080000000000041
25-12-2022,-0.7489999999961583,0.12899999972432852,0.6059999999999945
25-12-2022,-0.7519999999931315,0.1330000003799796,0.6029999999999944
26-12-2022,-0.75,0.1330000003799796,0.6039999999999992
26-12-2022,-0.7489999999961583,0.13100000005215406,0.6039999999999992
26-12-2022,-0.75,0.13100000005215406,0.605000000000004
26-12-2022,-0.75,0.1299999998882413,0.6039999999999992
26-12-2022,-0.7510000000038417,0.13200000021606684,0.6059999999999945
26-12-2022,-0.7540000000008149,0.13200000021606684,0.6039999999999992
18-08-2022,-0.75,0.10699999984353781,0.6039999999999992
18-08-2022,-0.7510000000038417,0.10800000000745058,0.6029999999999944
18-08-2022,-0.7529999999969732,0.11000000033527613,0.5990000000000038
18-08-2022,-0.75,0.10400000028312206,0.5949999999999989
18-08-2022,-0.7489999999961583,0.10599999967962503,0.5870000000000033
18-08-2022,-0.7489999999961583,0.10599999967962503,0.5900000000000034
18-08-2022,-0.75,0.10900000017136335,0.6119999999999948
18-08-2022,-0.7569999999977881,0.10800000000745058,0.6119999999999948
18-08-2022,-0.7480000000068685,0.11099999956786633,0.6059999999999945
18-08-2022,-0.7440000000060536,0.10699999984353781,0.6039999999999992
18-08-2022,-0.7470000000030268,0.10500000044703484,0.5799999999999983
18-08-2022,-0.7519999999931315,0.1119999997317791,0.5660000000000025
18-08-2022,-0.7510000000038417,0.11500000022351742,0.5919999999999987
19-08-2022,-0.75,0.11699999962002039,0.570999999999998
19-08-2022,-0.7459999999991851,0.11000000033527613,0.5720000000000027
19-08-2022,-0.7529999999969732,0.10500000044703484,0.554000000000002
19-08-2022,-0.7519999999931315,0.10900000017136335,0.6020000000000039
19-08-2022,-0.7440000000060536,0.11299999989569187,0.5859999999999985
19-08-2022,-0.7430000000022119,0.1119999997317791,0.6149999999999949
19-08-2022,-0.7379999999975553,0.10900000017136335,0.5930000000000035
19-08-2022,-0.7470000000030268,0.11299999989569187,0.5889999999999986
19-08-2022,-0.7470000000030268,0.11000000033527613,0.5919999999999987
19-08-2022,-0.7440000000060536,0.10699999984353781,0.5990000000000038
19-08-2022,-0.7690000000002328,0.10800000000745058,0.5939999999999941
26-06-2022,-0.75,0.10400000028312206,0.5829999999999984
26-06-2022,-0.7470000000030268,0.10400000028312206,0.590999999999994
26-06-2022,-0.7580000000016298,0.1119999997317791,0.5859999999999985
26-06-2022,-0.7470000000030268,0.10800000000745058,0.5789999999999935
26-06-2022,-0.7480000000068685,0.10800000000745058,0.5750000000000028
26-06-2022,-0.7489999999961583,0.1119999997317791,0.5810000000000031
26-06-2022,-0.7480000000068685,0.10900000017136335,0.5960000000000036
26-06-2022,-0.7470000000030268,0.10599999967962503,0.578000000000003
26-06-2022,-0.7449999999953434,0.1119999997317791,0.5589999999999975
26-06-2022,-0.7369999999937136,0.11899999994784594,0.5420000000000016
26-06-2022,-0.7470000000030268,0.1119999997317791,0.5699999999999932
26-06-2022,-0.7519999999931315,0.11099999956786633,0.5649999999999977
26-06-2022,-0.7440000000060536,0.11000000033527613,0.5739999999999981
26-06-2022,-0.7449999999953434,0.10599999967962503,0.5789999999999935
26-06-2022,-0.7510000000038417,0.10099999979138374,0.5900000000000034
26-06-2022,-0.7480000000068685,0.10300000011920929,0.5949999999999989
26-06-2022,-0.7449999999953434,0.10800000000745058,0.5720000000000027
26-06-2022,-0.75,0.10699999984353781,0.578000000000003
26-06-2022,-0.75,0.10500000044703484,0.5829999999999984
26-06-2022,-0.7489999999961583,0.11000000033527613,0.5819999999999936
26-06-2022,-0.75,0.11000000033527613,0.5919999999999987
26-06-2022,-0.7470000000030268,0.12100000027567148,0.5570000000000022
26-06-2022,-0.7480000000068685,0.1119999997317791,0.5810000000000031
27-06-2022,-0.75,0.11000000033527613,0.5870000000000033
27-06-2022,-0.7449999999953434,0.10699999984353781,0.590999999999994
05-05-2022,-0.7459999999991851,0.10599999967962503,0.563999999999993
05-05-2022,-0.7459999999991851,0.10500000044703484,0.563999999999993
06-05-2022,-0.7470000000030268,0.10300000011920929,0.5669999999999931
06-05-2022,-0.7470000000030268,0.10300000011920929,0.578000000000003
06-05-2022,-0.7489999999961583,0.10300000011920929,0.5720000000000027
06-05-2022,-0.7529999999969732,0.11000000033527613,0.561000000000007
06-05-2022,-0.7470000000030268,0.10500000044703484,0.5630000000000024
06-05-2022,-0.7480000000068685,0.10500000044703484,0.5739999999999981
06-05-2022,-0.7409999999945285,0.10900000017136335,0.5679999999999978
06-05-2022,-0.7480000000068685,0.10500000044703484,0.570999999999998
06-05-2022,-0.7360000000044238,0.10400000028312206,0.570999999999998
06-05-2022,-0.7409999999945285,0.10500000044703484,0.5699999999999932
06-05-2022,-0.739000000001397,0.098000000230968,0.5829999999999984
06-05-2022,-0.7419999999983702,0.10199999995529652,0.5679999999999978
06-05-2022,-0.7440000000060536,0.09599999990314245,0.5649999999999977
06-05-2022,-0.7480000000068685,0.098000000230968,0.578000000000003
06-05-2022,-0.7470000000030268,0.09499999973922968,0.578000000000003
06-05-2022,-0.7480000000068685,0.09499999973922968,0.5810000000000031
06-05-2022,-0.7440000000060536,0.09599999990314245,0.578000000000003
06-05-2022,-0.7480000000068685,0.09700000006705523,0.561000000000007
06-05-2022,-0.75,0.10199999995529652,0.5690000000000026
06-05-2022,-0.7400000000052387,0.10500000044703484,0.5739999999999981
06-05-2022,-0.7430000000022119,0.09700000006705523,0.5630000000000024
06-05-2022,-0.7459999999991851,0.10099999979138374,0.5819999999999936
06-05-2022,-0.7409999999945285,0.0939999995753169,0.5829999999999984
03-04-2022,-0.7489999999961583,0.08999999985098839,0.5679999999999978
03-04-2022,-0.7519999999931315,0.098000000230968,0.563999999999993
03-04-2022,-0.7470000000030268,0.09300000034272671,0.5630000000000024
03-04-2022,-0.7519999999931315,0.0939999995753169,0.5720000000000027
03-04-2022,-0.75,0.09200000017881393,0.5799999999999983
03-04-2022,-0.7519999999931315,0.09100000001490116,0.5739999999999981
03-04-2022,-0.7510000000038417,0.08299999963492155,0.5690000000000026
03-04-2022,-0.7440000000060536,0.08800000045448542,0.5580000000000069
03-04-2022,-0.7489999999961583,0.09499999973922968,0.5789999999999935
03-04-2022,-0.7470000000030268,0.09499999973922968,0.5660000000000025
03-04-2022,-0.75,0.09200000017881393,0.5649999999999977
03-04-2022,-0.739000000001397,0.09300000034272671,0.5690000000000026
03-04-2022,-0.7440000000060536,0.08800000045448542,0.561000000000007
03-04-2022,-0.7459999999991851,0.09200000017881393,0.563999999999993
03-04-2022,-0.7489999999961583,0.09900000039488077,0.554000000000002
03-04-2022,-0.7470000000030268,0.09999999962747097,0.561000000000007
04-04-2022,-0.7449999999953434,0.09599999990314245,0.5589999999999975
04-04-2022,-0.7379999999975553,0.09700000006705523,0.554000000000002
04-04-2022,-0.7430000000022119,0.09599999990314245,0.5619999999999976
04-04-2022,-0.7459999999991851,0.09700000006705523,0.5669999999999931
04-04-2022,-0.7419999999983702,0.098000000230968,0.5660000000000025
04-04-2022,-0.7519999999931315,0.09900000039488077,0.5649999999999977
04-04-2022,-0.7480000000068685,0.09599999990314245,0.5480000000000018
04-04-2022,-0.7419999999983702,0.0939999995753169,0.554000000000002
04-04-2022,-0.7449999999953434,0.09999999962747097,0.5660000000000025
11-06-2022,-0.7569999999977881,0.10300000011920929,0.6009999999999991
11-06-2022,-0.7550000000046566,0.10400000028312206,0.5859999999999985
11-06-2022,-0.7409999999945285,0.09300000034272671,0.6009999999999991
11-06-2022,-0.7329999999928987,0.08999999985098839,0.5789999999999935
11-06-2022,-0.7339999999967404,0.0939999995753169,0.5660000000000025
11-06-2022,-0.7459999999991851,0.10599999967962503,0.5720000000000027
11-06-2022,-0.7480000000068685,0.10300000011920929,0.5919999999999987
11-06-2022,-0.7409999999945285,0.09700000006705523,0.5679999999999978
11-06-2022,-0.7489999999961583,0.10800000000745058,0.561000000000007
11-06-2022,-0.7459999999991851,0.09900000039488077,0.563999999999993
11-06-2022,-0.7630000000062864,0.11899999994784594,0.5819999999999936
11-06-2022,-0.7440000000060536,0.09300000034272671,0.5789999999999935
11-06-2022,-0.739000000001397,0.0939999995753169,0.5660000000000025
12-06-2022,-0.7440000000060536,0.09700000006705523,0.563999999999993
12-06-2022,-0.7480000000068685,0.098000000230968,0.5729999999999933
12-06-2022,-0.7459999999991851,0.10300000011920929,0.5819999999999936
12-06-2022,-0.7430000000022119,0.09999999962747097,0.5789999999999935
12-06-2022,-0.7409999999945285,0.10500000044703484,0.5759999999999934
12-06-2022,-0.7409999999945285,0.09999999962747097,0.5900000000000034
12-06-2022,-0.7480000000068685,0.098000000230968,0.5729999999999933
12-06-2022,-0.7519999999931315,0.10699999984353781,0.5849999999999937
12-06-2022,-0.7440000000060536,0.10199999995529652,0.5769999999999982
12-06-2022,-0.7519999999931315,0.11000000033527613,0.5870000000000033
12-06-2022,-0.7440000000060536,0.10800000000745058,0.6110000000000042
12-06-2022,-0.7419999999983702,0.09499999973922968,0.5990000000000038
21-07-2022,-0.7440000000060536,0.10599999967962503,0.5690000000000026
21-07-2022,-0.7449999999953434,0.10300000011920929,0.5759999999999934
21-07-2022,-0.7470000000030268,0.11099999956786633,0.5729999999999933
21-07-2022,-0.7480000000068685,0.1119999997317791,0.5649999999999977
21-07-2022,-0.75,0.11000000033527613,0.5580000000000069
21-07-2022,-0.7540000000008149,0.10599999967962503,0.5690000000000026
21-07-2022,-0.7480000000068685,0.10599999967962503,0.5729999999999933
21-07-2022,-0.7489999999961583,0.10099999979138374,0.5529999999999973
21-07-2022,-0.7440000000060536,0.10300000011920929,0.5660000000000025
21-07-2022,-0.7459999999991851,0.11099999956786633,0.6009999999999991
21-07-2022,-0.7470000000030268,0.10800000000745058,0.5960000000000036
21-07-2022,-0.7449999999953434,0.1119999997317791,0.5799999999999983
21-07-2022,-0.7480000000068685,0.10699999984353781,0.5739999999999981
21-07-2022,-0.7449999999953434,0.10500000044703484,0.5460000000000065
21-07-2022,-0.7489999999961583,0.10199999995529652,0.5570000000000022
21-07-2022,-0.7430000000022119,0.10199999995529652,0.5460000000000065
21-07-2022,-0.7409999999945285,0.11400000005960464,0.5580000000000069
21-07-2022,-0.7559999999939464,0.11500000022351742,0.5789999999999935
21-07-2022,-0.7470000000030268,0.11099999956786633,0.561000000000007
21-07-2022,-0.7569999999977881,0.11099999956786633,0.534000000000006
21-07-2022,-0.7649999999994179,0.11699999962002039,0.5480000000000018
21-07-2022,-0.7580000000016298,0.11600000038743019,0.563999999999993
22-07-2022,-0.7599999999947613,0.10800000000745058,0.5559999999999974
22-07-2022,-0.7559999999939464,0.09999999962747097,0.5690000000000026
22-07-2022,-0.75,0.11500000022351742,0.5660000000000025
14-08-2022,-0.7510000000038417,0.11500000022351742,0.6149999999999949
14-08-2022,-0.7559999999939464,0.10599999967962503,0.6290000000000049
14-08-2022,-0.7550000000046566,0.10599999967962503,0.6189999999999998
14-08-2022,-0.7430000000022119,0.10199999995529652,0.6059999999999945
14-08-2022,-0.7409999999945285,0.10199999995529652,0.5720000000000027
14-08-2022,-0.7489999999961583,0.09599999990314245,0.5810000000000031
14-08-2022,-0.7449999999953434,0.10199999995529652,0.5799999999999983
14-08-2022,-0.7459999999991851,0.09700000006705523,0.5960000000000036
14-08-2022,-0.7480000000068685,0.10199999995529652,0.6110000000000042
14-08-2022,-0.7550000000046566,0.11099999956786633,0.605000000000004
14-08-2022,-0.75,0.10699999984353781,0.5859999999999985
14-08-2022,-0.7419999999983702,0.11000000033527613,0.570999999999998
14-08-2022,-0.7480000000068685,0.1119999997317791,0.5889999999999986
14-08-2022,-0.7470000000030268,0.11099999956786633,0.578000000000003
14-08-2022,-0.7510000000038417,0.11400000005960464,0.5810000000000031
14-08-2022,-0.7510000000038417,0.11299999989569187,0.5769999999999982
14-08-2022,-0.7430000000022119,0.11400000005960464,0.5859999999999985
14-08-2022,-0.7459999999991851,0.11500000022351742,0.5949999999999989
15-08-2022,-0.7489999999961583,0.11899999994784594,0.5870000000000033
15-08-2022,-0.75,0.11600000038743019,0.5859999999999985
15-08-2022,-0.75,0.11400000005960464,0.5919999999999987
15-08-2022,-0.75,0.11099999956786633,0.5969999999999942
15-08-2022,-0.75,0.11600000038743019,0.6009999999999991
15-08-2022,-0.7559999999939464,0.11600000038743019,0.5930000000000035
15-08-2022,-0.7510000000038417,0.11500000022351742,0.5960000000000036
04-10-2022,-0.7559999999939464,0.11799999978393316,0.5919999999999987
04-10-2022,-0.7510000000038417,0.11699999962002039,0.5840000000000032
04-10-2022,-0.7489999999961583,0.12000000011175871,0.5889999999999986
04-10-2022,-0.7519999999931315,0.12000000011175871,0.5720000000000027
04-10-2022,-0.7430000000022119,0.11500000022351742,0.5720000000000027
04-10-2022,-0.7519999999931315,0.11699999962002039,0.578000000000003
04-10-2022,-0.7580000000016298,0.1299999998882413,0.6039999999999992
04-10-2022,-0.7540000000008149,0.12000000011175871,0.597999999999999
04-10-2022,-0.7569999999977881,0.11899999994784594,0.5769999999999982
04-10-2022,-0.7660000000032596,0.11600000038743019,0.5840000000000032
04-10-2022,-0.7620000000024447,0.12299999967217445,0.5939999999999941
04-10-2022,-0.7519999999931315,0.10699999984353781,0.5919999999999987
04-10-2022,-0.7540000000008149,0.11299999989569187,0.6089999999999947
04-10-2022,-0.7580000000016298,0.11799999978393316,0.6159999999999997
04-10-2022,-0.760999999998603,0.12200000043958426,0.5960000000000036
04-10-2022,-0.7540000000008149,0.11500000022351742,0.5930000000000035
04-10-2022,-0.7519999999931315,0.11099999956786633,0.6020000000000039
04-10-2022,-0.7700000000040745,0.11799999978393316,0.6140000000000043
04-10-2022,-0.7559999999939464,0.11000000033527613,0.5949999999999989
04-10-2022,-0.7529999999969732,0.11299999989569187,0.5919999999999987
04-10-2022,-0.7529999999969732,0.10300000011920929,0.5999999999999943
05-10-2022,-0.7510000000038417,0.11600000038743019,0.597999999999999
05-10-2022,-0.7519999999931315,0.11500000022351742,0.5930000000000035
05-10-2022,-0.7550000000046566,0.11699999962002039,0.6020000000000039
07-07-2022,-0.7489999999961583,0.10699999984353781,0.6200000000000045
07-07-2022,-0.7519999999931315,0.10099999979138374,0.5939999999999941
07-07-2022,-0.7670000000071013,0.10699999984353781,0.6029999999999944
07-07-2022,-0.7540000000008149,0.1119999997317791,0.5799999999999983
07-07-2022,-0.7480000000068685,0.1119999997317791,0.597999999999999
07-07-2022,-0.7510000000038417,0.11000000033527613,0.5949999999999989
07-07-2022,-0.7529999999969732,0.10800000000745058,0.6089999999999947
07-07-2022,-0.7519999999931315,0.10199999995529652,0.5490000000000066
07-07-2022,-0.7489999999961583,0.11299999989569187,0.5589999999999975
07-07-2022,-0.7510000000038417,0.12200000043958426,0.5859999999999985
07-07-2022,-0.7440000000060536,0.12200000043958426,0.5949999999999989
07-07-2022,-0.7510000000038417,0.12299999967217445,0.5969999999999942
08-07-2022,-0.7510000000038417,0.11799999978393316,0.5649999999999977
08-07-2022,-0.7419999999983702,0.10699999984353781,0.5699999999999932
08-07-2022,-0.7480000000068685,0.09999999962747097,0.6099999999999994
08-07-2022,-0.75,0.10099999979138374,0.5849999999999937
08-07-2022,-0.7480000000068685,0.10400000028312206,0.590999999999994
08-07-2022,-0.75,0.11000000033527613,0.5960000000000036
08-07-2022,-0.7480000000068685,0.10300000011920929,0.5840000000000032
08-07-2022,-0.7559999999939464,0.10599999967962503,0.5960000000000036
08-07-2022,-0.7510000000038417,0.10400000028312206,0.5919999999999987
08-07-2022,-0.7430000000022119,0.10500000044703484,0.5889999999999986
08-07-2022,-0.7519999999931315,0.10599999967962503,0.5990000000000038
08-07-2022,-0.7550000000046566,0.11699999962002039,0.6119999999999948
08-07-2022,-0.7580000000016298,0.098000000230968,0.6069999999999993
02-04-2022,-0.7360000000044238,0.08700000029057264,0.5529999999999973
02-04-2022,-0.7400000000052387,0.07799999974668026,0.561000000000007
02-04-2022,-0.7430000000022119,0.09200000017881393,0.563999999999993
02-04-2022,-0.7360000000044238,0.09700000006705523,0.570999999999998
02-04-2022,-0.7489999999961583,0.08600000012665987,0.5589999999999975
02-04-2022,-0.7489999999961583,0.07600000035017729,0.5699999999999932
02-04-2022,-0.7409999999945285,0.09100000001490116,0.563999999999993
02-04-2022,-0.7470000000030268,0.06900000013411045,0.5660000000000025
02-04-2022,-0.7419999999983702,0.08899999968707561,0.5669999999999931
02-04-2022,-0.7419999999983702,0.08999999985098839,0.5570000000000022
02-04-2022,-0.7440000000060536,0.08600000012665987,0.5699999999999932
02-04-2022,-0.7449999999953434,0.08600000012665987,0.5699999999999932
02-04-2022,-0.7430000000022119,0.0849999999627471,0.5570000000000022
02-04-2022,-0.7350000000005821,0.07400000002235174,0.5409999999999968
02-04-2022,-0.75,0.08800000045448542,0.5559999999999974
02-04-2022,-0.7409999999945285,0.08800000045448542,0.5559999999999974
02-04-2022,-0.7409999999945285,0.08800000045448542,0.5550000000000068
03-04-2022,-0.7419999999983702,0.09100000001490116,0.554000000000002
03-04-2022,-0.739000000001397,0.09599999990314245,0.5520000000000067
03-04-2022,-0.7419999999983702,0.08899999968707561,0.5550000000000068
03-04-2022,-0.7459999999991851,0.09300000034272671,0.5550000000000068
03-04-2022,-0.7430000000022119,0.0939999995753169,0.5580000000000069
03-04-2022,-0.7419999999983702,0.09100000001490116,0.5669999999999931
03-04-2022,-0.7459999999991851,0.10400000028312206,0.5660000000000025
03-04-2022,-0.7400000000052387,0.09300000034272671,0.5490000000000066
17-12-2022,-0.75,0.12899999972432852,0.6039999999999992
17-12-2022,-0.7480000000068685,0.12700000032782555,0.6089999999999947
18-12-2022,-0.7540000000008149,0.12899999972432852,0.6069999999999993
18-12-2022,-0.7480000000068685,0.13200000021606684,0.6129999999999995
18-12-2022,-0.75,0.1299999998882413,0.6059999999999945
18-12-2022,-0.75,0.1330000003799796,0.6149999999999949
18-12-2022,-0.7489999999961583,0.13599999994039536,0.5990000000000038
18-12-2022,-0.7529999999969732,0.1339999996125698,0.6039999999999992
18-12-2022,-0.7540000000008149,0.1330000003799796,0.6020000000000039
18-12-2022,-0.7489999999961583,0.1299999998882413,0.6020000000000039
18-12-2022,-0.7540000000008149,0.12600000016391277,0.590999999999994
18-12-2022,-0.7590000000054715,0.13999999966472387,0.6170000000000044
18-12-2022,-0.7480000000068685,0.11799999978393316,0.6099999999999994
18-12-2022,-0.7559999999939464,0.13499999977648258,0.6149999999999949
